gene,sample_id,coef,se,n_cells,pval,dispersion
SPOCK2,Lung6,0.0053517302384336,0.00139106262368829,3252,0.000119463482593244,0.307403747022459
SPOCK2,Lung9,0.0013182162357539,0.000644470927739837,21893,0.0408130850962623,0.238958213100951
SPOCK2,Lung12,-0.000432494279592883,0.000438021834111103,16548,0.323456070838862,0.500850816777077
SPOCK2,Lung13,0.00222516505043242,0.000753475864959127,13609,0.00314497960555246,0.26864780225309
SPP1,Lung5,-0.0036222417358484,0.000254528218052669,37735,5.86671531971199e-46,0.504655129119288
SPP1,Lung6,-0.00506405827375288,0.000664231134890772,3252,2.46047895241437e-14,1.22174505174023
SPP1,Lung9,-0.00271996445748581,0.000391681242905782,21893,3.8025619313315e-12,0.512222634275168
SPP1,Lung12,-0.00154048153490086,0.000280666903081932,16548,4.05024293387399e-08,1.08333020565932
SPP1,Lung13,0.00216091099447025,0.000146743497209803,13609,4.40424149156251e-49,2.6573218932327
SPRY2,Lung5,0.000765269782435315,0.000291913999908583,37735,0.00875286027723764,0.488794012673008
SPRY2,Lung6,-0.000804929573416764,0.00128929976411136,3252,0.532420535621805,0.351376414015588
SPRY2,Lung9,0.000480408215886135,0.00053481997780627,21893,0.369046132486043,0.307102850205244
SPRY2,Lung12,-0.000230957868089178,0.000387063696052087,16548,0.550712936131993,0.584177490907598
SPRY2,Lung13,-0.000345131302547927,0.000654136363703284,13609,0.597767487177991,0.325403648556326
SPRY4,Lung5,-0.00320403442183537,0.000256273946686386,37735,7.24487363558751e-36,0.480347129829953
SPRY4,Lung6,-0.00222576403185877,0.000990707999348153,3252,0.0246630557645886,0.501575059409252
SPRY4,Lung9,-0.002257003946175,0.000402355814659311,21893,2.02944041120858e-08,0.432259973403173
SPRY4,Lung12,-0.00119465650818971,0.000420206491835663,16548,0.0044687916451757,0.507589246817296
SPRY4,Lung13,0.00183732124997376,0.000679934309736697,13609,0.00688814739607238,0.308237131264614
SQSTM1,Lung5,0.00150838587102301,0.000122866008029596,37735,1.20866413165467e-34,1.23088949270937
SQSTM1,Lung6,-0.000535317334381339,0.000525619974286043,3252,0.308464447721491,0.932571326363595
SQSTM1,Lung9,-0.000635201924508285,0.000234909232464078,21893,0.00685038296788449,0.783610765974012
SQSTM1,Lung12,0.000567776753971433,0.000271691931519661,16548,0.0366374379670533,0.832168218218083
SQSTM1,Lung13,-0.0058927597015497,0.00023314687509567,13609,6.03461638753642e-141,1.02798094760784
SRC,Lung5,-0.000967724545280831,0.000258792485156354,37735,0.000184471559466886,0.505371500159901
SRC,Lung6,0.00132279563752249,0.00130880969442685,3252,0.312166738806968,0.32473763682991
SRC,Lung9,-0.00160354929711967,0.000474041235542363,21893,0.000717714750818273,0.357064820875778
SRC,Lung12,-0.000602427645085809,0.000398359995373527,16548,0.130465333356039,0.555109106037181
SRC,Lung13,0.000616522342467391,0.000590688369281099,13609,0.296607841626299,0.36269926842982
SREBF1,Lung5,0.00104536521513366,0.000289640798076441,37735,0.000307168716836364,0.482548625912258
SREBF1,Lung6,-0.000805125375736933,0.00131031701500994,3252,0.53891745645607,0.35694975441355
SREBF1,Lung9,0.000722833368351593,0.000552222104738454,21893,0.190549911340898,0.285631496883737
SREBF1,Lung12,-0.000756576673335019,0.000426638317300501,16548,0.0761716550622209,0.50916912306853
SREBF1,Lung13,0.000321993339167467,0.000638601954292647,13609,0.614109580315161,0.330184705943697
SRGN,Lung5,0.00235759701486291,0.000150774828409918,37735,4.10414823057905e-55,1.20034509635005
SRGN,Lung6,0.00100172652548745,0.000839167724652158,3252,0.232589738980117,0.586355892855116
SRGN,Lung9,0.00201352494393863,0.0003764531510123,21893,8.86012774877473e-08,0.484791669567754
SRGN,Lung12,0.000895772122798822,0.000318339537678115,16548,0.00489461264047665,0.712406364813293
SRGN,Lung13,0.00136132722326658,0.000386256784024829,13609,0.000424427171625831,0.601160194623926
SST,Lung5,-0.000189788798423055,0.000432791784262208,37735,0.661007792489553,0.270872853554683
SST,Lung6,0.000272261859550719,0.00261544234206265,3252,0.917091716780904,0.131866591407047
SST,Lung9,0.00158723038398106,0.000785029685315811,21893,0.0431894659824557,0.182481636505605
SST,Lung12,0.000202192236376826,0.000466515223780944,16548,0.664717134314661,0.459785500812257
SST,Lung13,-0.00155051660924147,0.000884597398773183,13609,0.0796374518056379,0.205396970137189
ST6GAL1,Lung5,0.00106341377923146,0.000328140677804298,37735,0.00119226037114601,0.422363548266681
ST6GAL1,Lung6,0.00163608729753479,0.00176473830561957,3252,0.353875082615942,0.228338341558286
ST6GAL1,Lung9,0.000468570205688512,0.000727359417469969,21893,0.519441054141612,0.196517584014731
ST6GAL1,Lung12,-0.000197074278488775,0.000521988673038609,16548,0.705768536758069,0.397876299753143
ST6GAL1,Lung13,-1.00451005615698e-06,0.000673469491168395,13609,0.998809919709338,0.304958820076278
ST6GALNAC3,Lung5,-0.000552583155289444,0.00037207343571353,37735,0.137505309153439,0.32921667873579
ST6GALNAC3,Lung6,-0.00193192027507861,0.00244973505591468,3252,0.430331700040246,0.152249211287475
ST6GALNAC3,Lung9,0.00142453908293854,0.000739146917637269,21893,0.0539454168089211,0.194913242170004
ST6GALNAC3,Lung12,-0.000878813046512339,0.000464733160576151,16548,0.0586235859605616,0.460182710415301
ST6GALNAC3,Lung13,-0.000252163597185858,0.000830077108726875,13609,0.761292959455864,0.222452891542902
STAT1,Lung5,-0.000784123791384119,0.000211579972039989,37735,0.0002105252541108,0.64568662650902
STAT1,Lung6,1.31246965508139e-05,0.000723400227379506,3252,0.985524723572316,0.68992105230041
STAT1,Lung9,-0.00301642788836695,0.000324399617579909,21893,1.42449018045477e-20,0.541716719731604
STAT1,Lung12,0.00115465279244095,0.000368849081099867,16548,0.00174556130677081,0.609843807676928
STAT1,Lung13,-0.00196622631379765,0.000297854234320441,13609,4.07557159043348e-11,0.781441115351534
STAT3,Lung5,0.00171195680803317,0.000162542704519472,37735,6.12844630403326e-26,0.875908601329865
STAT3,Lung6,-0.00183399579722582,0.000680572605869216,3252,0.00704343895759963,0.726502347260984
STAT3,Lung9,-0.00116217620071591,0.000330817994018934,21893,0.000443014028742402,0.518686879356241
STAT3,Lung12,-0.000136859671785091,0.000341663612557243,16548,0.68873786065823,0.653072033511134
STAT3,Lung13,0.000726485651427814,0.000379071400658648,13609,0.0553030558480841,0.61173029507431
STAT4,Lung5,0.00186745346158631,0.000342690132301973,37735,5.05418092374379e-08,0.424093495258396
STAT4,Lung6,0.00344937326265762,0.00154555383895977,3252,0.0256279188843404,0.27032163729023
STAT4,Lung9,0.000703028556206362,0.000651914724743484,21893,0.280852743615017,0.230594620987398
STAT4,Lung12,0.000343199006110378,0.000455781427889761,16548,0.451455727144699,0.478876685639899
STAT4,Lung13,0.00127585587317393,0.000767109904329361,13609,0.0962727519087408,0.25983570736997
STAT5A,Lung5,0.000561551866134063,0.000306946825813113,37735,0.067328324128367,0.43196359320715
STAT5A,Lung6,-0.000474307905120107,0.00150506752291482,3252,0.752654891953891,0.28401462353896
STAT5A,Lung9,0.00129578827495759,0.000586793356333658,21893,0.0272266315229932,0.271487760461604
STAT5A,Lung12,0.000537715081247772,0.000423057157340545,16548,0.203720715315401,0.523593225628011
STAT5A,Lung13,-0.000234248938791277,0.000648256693333223,13609,0.717836226281391,0.321483076876931
STAT5B,Lung5,0.000277685936077943,0.000255921844235652,37735,0.277903077349987,0.540683124458046
STAT5B,Lung6,-0.000378059335531749,0.00132154050280995,3252,0.77482088969286,0.33821132138564
STAT5B,Lung9,0.000565150780327751,0.000616481049076794,21893,0.359280648693879,0.242122158417103
STAT5B,Lung12,0.000330270114272479,0.000454267510748557,16548,0.467202176205423,0.468599641423576
STAT5B,Lung13,0.000712686707380502,0.000644609073766709,13609,0.268895044355508,0.32363002657313
STAT6,Lung5,0.00026265120818174,0.00024233737044557,37735,0.278442567359008,0.562931619001303
STAT6,Lung6,0.000619748626004549,0.00113072826543784,3252,0.58362538790499,0.397785364512746
STAT6,Lung9,-0.000359417974066787,0.000483133849109997,21893,0.456918562232021,0.331008727384554
STAT6,Lung12,0.000197044323568381,0.000419936166437364,16548,0.638909199073707,0.514681779467069
STAT6,Lung13,0.000420575826142177,0.000643478108239208,13609,0.513371011808049,0.315516244138382
STMN1,Lung5,-0.00142397290005237,0.000294061943376123,37735,1.28264068529105e-06,0.421749404445048
STMN1,Lung6,-0.00483563869363815,0.00169125658086336,3252,0.00424712603507197,0.262523249541848
STMN1,Lung9,-0.00647927873933412,0.000436566082996237,21893,7.90154616762992e-50,0.400822561041371
STMN1,Lung12,-7.21136129520831e-05,0.000421074243770519,16548,0.864018513307383,0.51637316754917
STMN1,Lung13,-0.00115038955278102,0.000686433266125021,13609,0.0937589113303747,0.294549062674379
SUCNR1,Lung5,-0.000901994339605317,0.000459727659445739,37735,0.0497602881987791,0.238507609767833
SUCNR1,Lung6,-0.000257548897619543,0.00312094449290335,3252,0.934231034397718,0.0984159986180906
SUCNR1,Lung9,0.00152234482707811,0.00082413100960366,21893,0.0647163968738863,0.171597014154294
SUCNR1,Lung12,0.000421092027000119,0.000474785859812084,16548,0.375127697465186,0.446340096862382
SUCNR1,Lung13,-0.000820629278860703,0.000933689332276966,13609,0.37944985094655,0.19469509330042
SYK,Lung5,0.000769616905711016,0.000369369477236915,37735,0.0371968965599594,0.349307037446987
SYK,Lung6,-0.000520578398826311,0.00227672824676213,3252,0.819139428162777,0.160327775335191
SYK,Lung9,-0.000641360638330891,0.000727070519135391,21893,0.377714006091858,0.204295351697543
SYK,Lung12,-0.000389735348162213,0.000455206850009506,16548,0.391902661209757,0.477205961780689
SYK,Lung13,0.00108026408947956,0.000784490863651884,13609,0.168504298772552,0.24048517383923
TACSTD2,Lung5,-0.00421657037645602,0.000326787891898296,37735,4.32459323083576e-38,0.339983411820528
TACSTD2,Lung6,-0.00566596913515329,0.00173881248172144,3252,0.00111991829454027,0.254573387712711
TACSTD2,Lung9,0.000120350378963923,0.000661979876581823,21893,0.855736794871855,0.230815656027142
TACSTD2,Lung12,-0.00233084038767129,0.000487596153356188,16548,1.75061495019784e-06,0.429919885223659
TACSTD2,Lung13,-0.00324108026146684,0.000831587344737654,13609,9.72059795827095e-05,0.223860433122616
TAGLN,Lung5,-0.000838117600134871,5.25141668180806e-05,37735,2.43361877073268e-57,3.51788190634558
TAGLN,Lung6,0.00114685408675516,0.000277208239164134,3252,3.51635081487106e-05,2.39915152078901
TAGLN,Lung9,0.00110471078712766,0.000158736365146968,21893,3.41710807114586e-12,1.48750957924331
TAGLN,Lung12,-0.000494108484345302,0.000100785186506465,16548,9.45810820245228e-07,2.23400321699557
TAGLN,Lung13,-0.000196757303055647,0.00013158999518211,13609,0.134854437388788,1.84014536497398
TAP1,Lung5,0.000550409195835354,0.00026381077680863,37735,0.0369443293241541,0.510372392792174
TAP1,Lung6,-0.000163598410942027,0.00116040796225654,3252,0.887882953409523,0.389542211360611
TAP1,Lung9,-0.000721988688762211,0.000482293665624707,21893,0.134395917147244,0.337731199001972
TAP1,Lung12,0.00036713063160581,0.000386010875944884,16548,0.341559285527052,0.568883506019772
TAP1,Lung13,-0.000115103697840894,0.000521409284728205,13609,0.825283217070126,0.418200936143171
TAP2,Lung5,0.000804928491898002,0.000253437663768782,37735,0.0014929968446255,0.560244726612108
TAP2,Lung6,-0.00298343889341892,0.00131086562397455,3252,0.0228501770407879,0.366359684406006
TAP2,Lung9,-0.000888304628996278,0.000458507146408681,21893,0.052698362466327,0.360384499833615
TAP2,Lung12,0.000642002141534255,0.000420605755864829,16548,0.126916481754429,0.519257865549644
TAP2,Lung13,-0.000177895392786922,0.000550758809865567,13609,0.746694833393599,0.398625287830259
TBX21,Lung5,-0.000883618857243456,0.000379158740017489,37735,0.0197812140415115,0.314567658563322
TBX21,Lung6,-0.00233909799037586,0.00250649998290365,3252,0.350710081806431,0.154903030928131
TBX21,Lung9,0.00129038558971193,0.000787485969148153,21893,0.101293659999839,0.17891559997812
TBX21,Lung12,-0.000310678715225458,0.000450284588084107,16548,0.490218838281358,0.479155404958248
TBX21,Lung13,0.000120658016365004,0.000925527006014862,13609,0.896276213109104,0.193988895427144
TCL1A,Lung5,0.000701855288590912,0.000425987200560304,37735,0.0994353699981813,0.29192230149298
TCL1A,Lung6,0.00628644824107298,0.00237523233214917,3252,0.00812894365921521,0.149720251561405
TCL1A,Lung9,-0.000520952522029475,0.00073653469879269,21893,0.479378775268081,0.199689961462978
TCL1A,Lung12,-0.000240947722782473,0.000511362852074613,16548,0.637506929621893,0.415622132206835
TCL1A,Lung13,0.00128442869546845,0.000878182423397946,13609,0.14357714915328,0.214622807769761
TEK,Lung5,-0.001221464782781,0.000404049364659692,37735,0.00250234035772278,0.286559942955648
TEK,Lung6,0.00031916178187362,0.00247485366419033,3252,0.897387812045001,0.13955661309225
TEK,Lung9,0.000446083320726015,0.000782327740651844,21893,0.568542018819395,0.181582438665872
TEK,Lung12,-0.000936665319078912,0.000451747424681031,16548,0.0381325559643256,0.479195055800948
TEK,Lung13,-0.00214368666289422,0.000936877017334796,13609,0.022130557330973,0.192108515083453
TFEB,Lung5,-0.00125735643550956,0.00036422611746032,37735,0.000556176698537736,0.325072792979791
TFEB,Lung6,0.0045136626121349,0.0023787756075528,3252,0.0577655321308963,0.140528647277288
TFEB,Lung9,5.54912030993122e-07,0.000691181077750903,21893,0.999359421562856,0.216331049369006
TFEB,Lung12,-0.000217698130301835,0.000461896189903263,16548,0.637416535811761,0.463984556677768
TFEB,Lung13,-0.00156537663794277,0.000891049373873194,13609,0.0789555222352942,0.201847382687932
TGFB1,Lung5,-0.00130304106915451,0.000191685605041404,37735,1.06226232323775e-11,0.711233296233147
TGFB1,Lung6,-0.00103694358290015,0.000920960278349408,3252,0.260192035028751,0.523817562595692
TGFB1,Lung9,0.00100497331799554,0.000410392113631065,21893,0.0143328056947859,0.42240209293673
TGFB1,Lung12,-0.00129556679426799,0.000340500391956336,16548,0.000141866788495999,0.653786306919001
TGFB1,Lung13,-0.000402575051869642,0.000448095541688142,13609,0.368965180027454,0.500860347296271
TGFB2,Lung5,-0.00197194360368865,0.000257881811588366,37735,2.06210378553137e-14,0.499906105587247
TGFB2,Lung6,-0.00222903913317813,0.00153527169806648,3252,0.146533369571969,0.292377158237106
TGFB2,Lung9,-0.0012899317260152,0.000520693544698052,21893,0.013236803533738,0.322061188252041
TGFB2,Lung12,-0.00120914982302432,0.000356631144698367,16548,0.000697710163814772,0.624663173178399
TGFB2,Lung13,-0.000447644369653392,0.000684433538669062,13609,0.513088428182377,0.299650662564152
TGFB3,Lung5,-8.00532957525343e-05,0.000226035997930107,37735,0.723217696550493,0.617731553710674
TGFB3,Lung6,0.000550545815871956,0.000976029215208659,3252,0.57270857415827,0.517716728338424
TGFB3,Lung9,-0.000243064319183539,0.000388166196259446,21893,0.531192811332236,0.454308408690283
TGFB3,Lung12,-0.000629151015525744,0.000359502232203927,16548,0.0801077022932902,0.607255880007758
TGFB3,Lung13,0.00143849785734735,0.000497605649126477,13609,0.00384214799378056,0.474739523584892
TGFBR1,Lung5,0.000667576694559774,0.000217789158304985,37735,0.00217493203094334,0.660168261563387
TGFBR1,Lung6,-0.00114424788544765,0.00122764793420972,3252,0.351302844651285,0.381382783589149
TGFBR1,Lung9,-0.00119337049567726,0.000476546992946676,21893,0.0122727533044638,0.350754120557295
TGFBR1,Lung12,-0.000917771072964451,0.000356704753371387,16548,0.010084592068184,0.62638555395138
TGFBR1,Lung13,0.00103331748600677,0.000447809234055731,13609,0.0210272509200925,0.518584516373633
TGFBR2,Lung5,0.0018705280485229,0.000188963124699982,37735,4.20856976847031e-23,0.797348189544178
TGFBR2,Lung6,0.000721362044634028,0.00080229071296701,3252,0.368584485143447,0.592772402685199
TGFBR2,Lung9,0.0020126348843092,0.000382405887955799,21893,1.4165765904313e-07,0.446464755242689
TGFBR2,Lung12,0.000258510626764285,0.000310243883331528,16548,0.404703910666714,0.730749639395584
TGFBR2,Lung13,-0.000815011826116339,0.000387655718643402,13609,0.0355172480193744,0.581190069375525
THBS1,Lung5,0.00337462227095936,7.65819840174218e-05,37735,0,2.6086777450153
THBS1,Lung6,0.00232248677682774,0.000414924297752266,3252,2.17621997358834e-08,1.3989461831752
THBS1,Lung9,0.00296963795182237,0.000198602495767232,21893,1.49623444257921e-50,1.06737083554462
THBS1,Lung12,0.00254134180519279,0.000184795710462482,16548,4.94253421243072e-43,1.28735408062639
THBS1,Lung13,0.00171337832508699,0.000147825747970582,13609,4.60291634786615e-31,1.98426775580359
THBS2,Lung5,-0.000143042719759926,7.41934774088905e-05,37735,0.0538589900460613,1.6947771790219
THBS2,Lung6,-0.000143502126591176,0.000400527154153998,3252,0.720131433837689,1.37113771286149
THBS2,Lung9,-0.000617200840023203,0.000173097231659242,21893,0.000362981914633414,1.07244286557855
THBS2,Lung12,0.00102275391256095,0.00012480696885121,16548,2.51248305122914e-16,1.4292536119146
THBS2,Lung13,-0.0008924412936698,0.000153688550271681,13609,6.36716444054203e-09,1.3717597401541
TIE1,Lung5,-0.00111521563265731,0.00035830818034071,37735,0.00185542603934309,0.332691505385463
TIE1,Lung6,0.000904451758217049,0.0023050427371485,3252,0.694777753301879,0.145755612718774
TIE1,Lung9,0.00117972707878305,0.000704083172846171,21893,0.0938262251767269,0.208977611162513
TIE1,Lung12,-0.000876333989798726,0.000432120389201573,16548,0.0425617028185813,0.501858942377991
TIE1,Lung13,0.00161931319748289,0.000855024309817987,13609,0.0582409773787388,0.222974566162297
TIGIT,Lung5,0.00147922164691271,0.000327360403072109,37735,6.22400575939591e-06,0.43297654911286
TIGIT,Lung6,0.0036609081717712,0.00176409067753877,3252,0.0379644738831259,0.222664416164481
TIGIT,Lung9,0.000248227410066309,0.000680124685851999,21893,0.715131272191418,0.223975929618361
